Tsp,Tsr,Pts (MW),Pnt (MW),Time,Tn,Tp,Q (m3/h),E (MWh),temp,dew,humidity,snowdepth,windspeed
9,81,1.574,2.2,11/17/2016 17:00,39.1,36.24,7.55,684300.9,11,1,50.1,0,3.6
10,79,0.657,0.863,11/17/2016 18:00,39.1,36.24,7.55,684300.9,9,2,61.53,0,5.4
8,82,0,2.099,11/17/2016 19:00,39.1,36.24,7.55,684300.9,8,2,65.85,0,3.6
7,83,0,1.698,11/17/2016 20:00,39.1,36.24,7.55,684300.9,8,2,65.84,0,7.6
6,84,0,0.875,11/17/2016 21:00,39.1,36.24,7.55,684300.9,7,2,70.49,0,3.6
5,84,0,0.022,11/17/2016 22:00,39.1,36.24,7.55,684300.9,4.1,2,86.41,0,5.3
5,85,0,0,11/17/2016 23:00,39.1,36.24,7.55,684300.9,6,1,70.29,0,9.4
5,85,0,0,11/18/2016 0:00,39.1,36.24,7.55,684300.9,4,1,80.8,0,5.4
4,87,0,0,11/18/2016 1:00,39.1,36.24,7.55,684300.9,4,1,81.02,0,5.4
5,85,0,0,11/18/2016 2:00,39.1,36.24,7.55,684300.9,2,0,86.6,0,3.6
3,88,0,0,11/18/2016 3:00,39.1,36.24,7.55,684300.9,2,0,86.6,0,3.6
3,88,0,0,11/18/2016 4:00,39.1,36.24,7.55,684300.9,2,0,86.56,0,1.9
3,88,0,0,11/18/2016 5:00,39.1,36.24,7.55,684300.9,2,0,86.6,0,7.6
3,88,0,2.727,11/18/2016 6:00,83.55,44.78,45,10276.2,2,0,86.6,0,3.6
3,88,2.317,1.534,11/18/2016 7:00,39.1,36.24,7.55,684300.9,2.9,0,81.08,0,3.6
4,87,0.986,1.227,11/18/2016 8:00,39.2,36.24,7.55,684300.9,5,2,80.94,0,5.4
7,83,1.148,1.063,11/18/2016 9:00,39.1,36.24,7.55,684300.9,8,3,70.69,0,7.6
9,81,0.815,0.976,11/18/2016 10:00,39.1,36.24,7.55,684300.9,10.9,2.9,57.88,0,1.9
12,77,0.739,1.152,11/18/2016 11:00,39.1,36.24,7.55,684300.9,14,3,47.46,0,1.8
13,76,0,0,11/18/2016 12:00,39.1,36.24,7.55,684300.9,16,3,41.73,0,5.4
15,75,0,0,11/18/2016 13:00,39.1,36.24,7.55,684300.9,16.9,2.9,39.13,0,7.3
17,75,0,0,11/18/2016 14:00,39.1,36.24,7.55,684300.9,18,2,34.24,0,9.4
16,75,0,0,11/18/2016 15:00,39.1,36.24,7.55,684300.9,18,3,36.76,0,7.6
13,76,0,0,11/18/2016 16:00,39.1,36.24,7.55,684300.9,15.9,1.9,38.91,0,3.6
10,79,1.103,1.751,11/18/2016 17:00,39.1,36.24,7.55,684300.9,12,3,54.09,0,7.6
8,82,0.819,1.078,11/18/2016 18:00,78.5,63.11,54,10285.6,9,3,66.06,0,7.6
8,82,0,0.786,11/18/2016 19:00,39,36.24,7.55,684300.9,9.9,2.9,62.08,0,7.3
8,82,0,0.747,11/18/2016 20:00,39,36.24,7.55,684300.9,9,2,61.53,0,9.4
7,83,0,1.351,11/18/2016 21:00,39,36.24,7.55,684300.9,7,2,70.49,0,9.4
7,83,0,1.041,11/18/2016 22:00,39,36.24,7.55,684300.9,5.1,2,80.46,0,12.5
6,84,0,0,11/18/2016 23:00,39,36.24,7.55,684300.9,6,2,75.51,0,7.6
6,84,0,0,11/19/2016 0:00,70.47,57.94,0,10287.6,7,2,70.49,0,9.4
6,84,0,0,11/19/2016 1:00,39,36.24,7.55,684300.9,5.9,2,75.87,0,12.3
5,85,0,0,11/19/2016 2:00,39,36.24,7.55,684300.9,6,2,75.51,0,5.4
5,85,0,0,11/19/2016 3:00,39,36.24,7.55,684300.9,4,1,80.8,0,3.6
5,85,0,0,11/19/2016 4:00,39,36.24,7.55,684300.9,3.2,1.1,86.1,0,5.3
5,85,0,0,11/19/2016 5:00,39,36.24,7.55,684300.9,3,1,86.7,0,1.8
3,88,0,0,11/19/2016 6:00,39,36.24,7.55,684300.9,3,1,86.7,0,1.8
3,88,0,1.538,11/19/2016 7:00,39.15,36.24,7.55,684300.9,2,1,92.89,0,5.3
5,85,0,1.131,11/19/2016 8:00,39.15,36.24,7.55,684300.9,5,3,86.9,0,7.6
8,82,0,1.065,11/19/2016 9:00,39.15,36.24,7.55,684300.9,8,4,75.85,0,7.6
12,77,0,0.999,11/19/2016 10:00,39.15,36.24,7.55,684300.9,13.9,3.9,50.92,0,5.8
13,76,0,0,11/19/2016 11:00,39.15,36.24,7.55,684300.9,15,4,47.74,0,3.6
15,75,0,0,11/19/2016 12:00,39.15,36.24,7.55,684300.9,16,4,44.77,0,5.4
16,75,0,0.017,11/19/2016 13:00,60.56,54.09,0,10293.4,17,3.9,41.87,0,7.3
16,75,0,0.008,11/19/2016 14:00,39.15,36.24,7.55,684300.9,18,5,42.3,0,5.4
16,75,0,0.006,11/19/2016 15:00,39.15,36.24,7.55,684300.9,18,5,42.3,0,5.4
0,0,0,0,11/19/2016 16:00,0,0,0,0,14,4.1,51,0,7.6
11,78,0,0.827,11/19/2016 17:00,8.58,8.08,5.12,684300.9,13,4,54.35,0,3.6
12,81,0,1.076,11/19/2016 18:00,8.58,8.08,5.12,684300.9,12,3,54.09,0,14.8
11,82,0,1.154,11/19/2016 19:00,8.58,8.08,5.12,684300.9,12,3,54.3,0,14
10,79,0,0,11/19/2016 20:00,8.58,8.08,5.12,684300.9,12,3,54.09,0,14.8
10,79,0,0.581,11/19/2016 21:00,8.58,8.08,5.12,684300.9,12,2,50.38,0,16.6
10,79,0,0.048,11/19/2016 22:00,8.58,8.08,5.12,684300.9,10.9,1,50.33,0,16.1
9,81,0,0,11/19/2016 23:00,8.58,8.08,5.12,684300.9,11,-1,43.33,0,18.4
9,81,0,0,11/20/2016 0:00,8.58,8.08,5.12,684300.9,10,-1,46.32,0,18.4
9,81,0,0.024,11/20/2016 1:00,8.58,8.08,5.12,684300.9,10,-1,46.48,0,23.4
8,82,0,0.014,11/20/2016 2:00,8.58,8.08,5.12,684300.9,9,-1,49.54,0,25.9
8,82,0,0.014,11/20/2016 3:00,8.58,8.08,5.12,684300.9,9,0,53.28,0,18.4
7,83,0,0,11/20/2016 4:00,8.58,8.08,5.12,684300.9,8,1,61.32,0,13.1
7,83,0,0.012,11/20/2016 5:00,8.58,8.08,5.12,684300.9,7,2,70.49,0,20.5
7,83,0,0,11/20/2016 6:00,8.58,8.08,5.12,684300.9,7,2,70.49,0,9.4
7,83,0,1.894,11/20/2016 7:00,8.58,8.08,5.12,684300.9,7,2,70.7,0,15
7,83,0,0.896,11/20/2016 8:00,8.58,8.08,5.12,684300.9,8,4,75.85,0,16.6
8,82,0,1.083,11/20/2016 9:00,8.58,8.08,5.12,684300.9,10,4,66.28,0,18.4
10,79,0,0,11/20/2016 10:00,8.58,8.08,5.12,684300.9,10.9,3,58.08,0,19.8
11,78,0,0.031,11/20/2016 11:00,8.58,8.08,5.12,684300.9,13,3,50.65,0,20.5
13,76,0,0,11/20/2016 12:00,8.58,8.08,5.12,684300.9,14,3,47.46,0,14.8
14,75,0,0,11/20/2016 13:00,8.58,8.08,5.12,684300.9,14.9,3.9,47.91,0,12.5
14,75,0,0,11/20/2016 14:00,8.58,8.08,5.12,684300.9,15,4,47.74,0,11.2
13,76,0,0,11/20/2016 15:00,8.58,8.08,5.12,684300.9,14,4,50.92,0,14.8
10,79,0,0,11/20/2016 16:00,8.58,8.08,5.12,684300.9,11,3,57.94,0,15.9
9,81,0,0.8,11/20/2016 17:00,8.58,8.08,5.12,684300.9,9,3,66.06,0,7.6
7,82,0,1.961,11/20/2016 18:00,8.58,8.08,5.12,684300.9,9,3,66.06,0,3.6
6,84,0,0.756,11/20/2016 19:00,39.3,0.4,2.73,684300.9,5.2,3,85.83,0,3.6
6,84,0,1.525,11/20/2016 20:00,39.3,0.4,2.73,684300.9,5,3,86.9,0,3.6
5,85,0,1.044,11/20/2016 21:00,39.3,0.4,2.73,684300.9,4,2,86.8,0,5.4
5,85,0,0,11/20/2016 22:00,39.3,0.4,2.73,684300.9,3.2,2,91.74,0,3.6
5,85,0,0,11/20/2016 23:00,39.3,0.4,2.73,684300.9,4,2,86.8,0,3.6
6,84,0,0,11/21/2016 0:00,39.3,0.4,2.73,684300.9,3,2,93.14,0,1.8
6,84,0,0,11/21/2016 1:00,39.3,0.4,2.73,684300.9,2.3,1.1,91.59,0,5.5
6,84,0,0,11/21/2016 2:00,39.3,0.4,2.73,684300.9,2,1,93.08,0,5.4
6,84,0,0,11/21/2016 3:00,39.3,0.4,2.73,684300.9,1,0,93.03,0,7.6
4,87,0,0,11/21/2016 4:00,39.3,0.4,2.73,684300.9,1.3,1,98.06,0,2.2
3,88,0,0,11/21/2016 5:00,39.3,0.4,2.73,684300.9,1,0,93.03,0,1.8
2,89,1.295,2.54,11/21/2016 6:00,39.3,31.12,2.73,684300.9,0,0,100,0,3.6
3,88,1.652,2.532,11/21/2016 7:00,39.3,31.12,2.73,684300.9,1,-0.1,92.69,0,1.9
3,88,1.461,1.116,11/21/2016 8:00,39.3,31.12,7.5,684300.9,2,1,93.08,0,1.8
6,84,1.01,1.175,11/21/2016 9:00,39.2,31.12,7.5,684300.9,4,3,93.19,0,5.4
7,83,0.717,0.814,11/21/2016 10:00,39.2,31.12,7.5,684300.9,6.1,3.9,85.83,0,3.9
9,81,0.386,0.535,11/21/2016 11:00,39.1,31.12,7.5,684300.9,10,5,71.08,0,3.6
12,77,0,0,11/21/2016 12:00,39.1,31.12,7.5,684300.9,13,4,54.35,0,16.6
13,76,0,0,11/21/2016 13:00,39.1,31.12,7.5,684300.9,13.9,4,51,0,17.8
13,76,0,0.025,11/21/2016 14:00,39.1,31.12,7.5,684300.9,14,4,50.92,0,18.4
12,77,0,0.017,11/21/2016 15:00,60.61,52.66,0,10309.6,13,3,50.65,0,16.6
10,79,1.644,2.587,11/21/2016 16:00,39.1,31.12,7.5,684300.9,10.9,3,58.13,0,16.1
8,82,0.833,1.152,11/21/2016 17:00,39,36.24,7.5,684300.9,9,3,66.06,0,16.6
8,82,0.819,1.091,11/21/2016 18:00,39,36.24,7.5,684300.9,8,2,65.84,0,14.8
8,82,0,1.015,11/21/2016 19:00,39,36.24,7.5,684300.9,8,2,66.1,0,11.1
7,83,0,0.995,11/21/2016 20:00,39,36.24,7.5,684300.9,8,2,65.84,0,9.4
7,83,0,1.075,11/21/2016 21:00,39,36.24,7.5,684300.9,7,2,70.49,0,13
7,83,0,0,11/21/2016 22:00,39,36.24,7.5,684300.9,7,2,70.52,0,20.1
6,84,0,0,11/21/2016 23:00,39,36.24,7.5,684300.9,7,2,70.49,0,20.5
6,84,0,0,11/22/2016 0:00,39,36.24,7.5,684300.9,7,2,70.49,0,16.6
6,84,0,0,11/22/2016 1:00,39,36.24,7.5,684300.9,6.9,2,70.61,0,20.1
5,85,0,0,11/22/2016 2:00,39,36.24,7.5,684300.9,6,2,75.51,0,16.6
5,85,0,0,11/22/2016 3:00,39,36.24,7.5,684300.9,6,2,75.51,0,14.8
5,85,0,0,11/22/2016 4:00,39,36.24,7.5,684300.9,6,1,70.4,0,6
5,85,0,0,11/22/2016 5:00,39,36.24,7.5,684300.9,6,1,70.29,0,5.4
5,85,1.476,1.252,11/22/2016 6:00,39.15,36.24,7.5,684300.9,6,1,70.29,0,5.4
5,85,0.976,1.017,11/22/2016 7:00,39.15,36.24,7.5,684300.9,-0.6,-0.9,97.83,0,4.1
6,84,0.956,1.052,11/22/2016 8:00,39.15,36.24,7.5,684300.9,2,1,93.08,0,3.6
7,83,1.156,1.075,11/22/2016 9:00,39.15,36.24,7.5,684300.9,8,3,70.69,0,5.4
9,81,0.764,0.887,11/22/2016 10:00,38.95,36.24,7.5,684300.9,9.9,3,62,0,9.5
10,79,0.823,0.773,11/22/2016 11:00,38.95,36.24,7.5,684300.9,11,3,57.78,0,14.8
12,77,0,0.093,11/22/2016 12:00,38.95,36.24,7.5,684300.9,12,3,54.09,0,16.6
12,77,0,0,11/22/2016 13:00,38.95,36.24,7.5,684300.9,12.9,3,50.96,0,15.9
13,76,0,0.031,11/22/2016 14:00,38.95,36.24,7.5,684300.9,13,3,50.65,0,14.8
12,77,0,0.037,11/22/2016 15:00,38.95,36.24,7.5,684300.9,13,3,50.65,0,13
10,79,0.006,0,11/22/2016 16:00,39.15,36.24,7.5,684300.9,10,2,57.75,0,16.1
8,78,1.833,1.08,11/22/2016 17:00,39.12,36.24,7.5,684300.9,5.5,3,83.93,0,6.1
7,79,0.71,1.196,11/22/2016 18:00,39.15,36.24,7.5,684300.9,8,2,65.84,0,13
7,84,0.613,1.075,11/22/2016 19:00,39.15,36.24,7.5,684300.9,7,2,70.69,0,9.7
7,84,0,1.787,11/22/2016 20:00,39.15,36.24,7.5,684300.9,6,2,75.51,0,13
6,84,0,0.029,11/22/2016 21:00,39.15,36.24,7.5,684300.9,6,2,75.51,0,14.8
6,84,0,0.029,11/22/2016 22:00,39.15,36.24,7.5,684300.9,6,2,75.27,0,13.1
5,85,0,0,11/22/2016 23:00,39.15,36.24,7.5,684300.9,6,2,75.51,0,16.6
5,85,0,0,11/23/2016 0:00,39.2,31.13,7.5,684300.9,6,1,70.29,0,16.6
5,85,0,0,11/23/2016 1:00,39.15,31.13,7.5,684300.9,6,1,70.29,0,16.6
5,85,0,0,11/23/2016 2:00,39.15,36.24,7.5,684300.9,6,1,70.29,0,13
5,85,0,0,11/23/2016 3:00,39.15,36.24,7.5,684300.9,5,1,75.34,0,14.8
5,85,0,0,11/23/2016 4:00,39.15,36.24,7.5,684300.9,5,1,75.41,0,4.1
4,87,0,0,11/23/2016 5:00,39.15,36.24,7.5,684300.9,5,1,75.34,0,1.8
5,82,1.241,2.469,11/23/2016 6:00,39.07,36.24,7.5,684300.9,1,0,93.03,0,5.4
6,84,0.779,1.06,11/23/2016 7:00,39.15,36.24,7.5,684300.9,2.2,1,91.77,0,7.8
7,83,0.773,1.106,11/23/2016 8:00,39.12,36.24,7.5,684300.9,2,1,93.08,0,7.6
7,83,0.868,1.142,11/23/2016 9:00,39.1,36.24,7.5,684300.9,4,2,86.8,0,9.4
9,81,0.833,1.069,11/23/2016 10:00,39.1,36.24,7.5,684300.9,5.2,2,80.03,0,11.1
10,79,0.259,0.051,11/23/2016 11:00,39.1,36.24,7.5,684300.9,7,2,70.49,0,7.6
10,79,0,0,11/23/2016 12:00,39.1,36.24,7.5,684300.9,8,3,70.69,0,5.4
9,81,0,0,11/23/2016 13:00,39.1,36.24,263.68,684300.9,9.9,3.9,66.26,0,3.9
11,78,0,0,11/23/2016 14:00,39.1,36.24,263.68,684300.9,12,4,58.04,0,1.8
11,78,0,0,11/23/2016 15:00,39.1,36.24,263.68,684300.9,12,4,58.04,0,1.8
9,81,2.006,2.782,11/23/2016 16:00,39.1,36.24,7.5,684300.9,9,2.9,65.84,0,0.3
7,83,0.438,1.168,11/23/2016 17:00,39,36.24,7.5,684300.9,7,2,70.49,0,3.6
6,84,0.779,1.15,11/23/2016 18:00,38.96,36.24,7.5,684300.9,5,1,75.34,0,3.6
5,85,0.162,0.719,11/23/2016 19:00,38.96,36.24,7.5,684300.9,5,1.9,80.43,0,15.9
5,85,0,1.358,11/23/2016 20:00,38.96,36.24,7.5,684300.9,5,1,75.34,0,11.2
5,85,0,0.019,11/23/2016 21:00,38.96,36.24,7.5,684300.9,4,1,80.8,0,9.4
4,87,0,0.019,11/23/2016 22:00,38.96,36.24,7.5,684300.9,3.1,1,85.97,0,9.2
4,87,0,0.016,11/23/2016 23:00,38.96,36.24,7.5,684300.9,3,1,86.7,0,7.6
3,88,0,0,11/24/2016 0:00,38.96,36.24,7.5,684300.9,3,0,80.66,0,7.6
3,88,0,0.01,11/24/2016 1:00,38.96,36.24,7.5,684300.9,2.1,0,86.17,0,9.2
3,88,0,0.01,11/24/2016 2:00,38.96,31.12,7.5,684300.9,3,0,80.66,0,7.6
3,88,0,0.005,11/24/2016 3:00,38.96,36.24,7.5,684300.9,-1,-2,92.92,0,5.4
4,87,0,0.008,11/24/2016 4:00,38.96,36.24,7.5,684300.9,3,0.9,86.27,0,7.8
4,87,0,0.002,11/24/2016 5:00,38.96,36.24,7.5,684300.9,4,1,80.8,0,7.6
5,85,0.947,3.517,11/24/2016 6:00,38.96,36.24,7.5,684300.9,4,1,80.8,0,5.4
5,85,1.673,0.735,11/24/2016 7:00,38.96,36.24,7.5,684300.9,4,1,80.82,0,7.8
5,85,2.031,1.673,11/24/2016 8:00,39.1,36.24,7.5,684300.9,4,1,80.8,0,5.4
6,84,0.855,1.317,11/24/2016 9:00,39.1,36.24,7.5,684300.9,5,2,80.94,0,7.6
7,83,0.849,1.175,11/24/2016 10:00,39,36.24,7.5,684300.9,5.9,1.9,75.41,0,11.1
8,82,0.867,1.038,11/24/2016 11:00,39,36.24,7.5,684300.9,8,3,70.69,0,7.6
9,81,0.274,0,11/24/2016 12:00,78.14,65.48,0,10347.1,9,3,66.06,0,7.6
10,79,0,0,11/24/2016 13:00,39.1,36.24,7.5,684300.9,9.9,3,62.07,0,3.9
11,78,0,0,11/24/2016 14:00,39.1,36.24,7.5,684300.9,11,4,62.01,0,5.4
10,79,0,0,11/24/2016 15:00,39.1,36.24,7.5,684300.9,11,3,57.78,0,5.4
8,82,1.759,2.44,11/24/2016 16:00,39.1,36.24,7.5,684300.9,9,3,66.09,0,5.3
7,83,0.958,1.066,11/24/2016 17:00,39,36.24,7.5,684300.9,7,3,75.68,0,5.4
5,85,1.004,1.005,11/24/2016 18:00,39,36.24,7.5,684300.9,6,2,75.51,0,7.6
5,85,0,1.028,11/24/2016 19:00,39,36.24,7.5,684300.9,4.1,2,86.37,0,5.3
5,85,0,1.414,11/24/2016 20:00,39,36.24,7.5,684300.9,5,2,80.94,0,7.6
3,88,0,1.347,11/24/2016 21:00,39,36.24,7.5,684300.9,4,2,86.8,0,5.4
3,88,0,0,11/24/2016 22:00,39.3,36.26,7.5,684300.9,2.9,1,87.02,0,11.2
3,88,0,0,11/24/2016 23:00,39,36.24,7.5,684300.9,3,1,86.7,0,7.6
3,88,0,0,11/25/2016 0:00,39,36.24,7.5,684300.9,3,1,86.71,0,9.4
3,88,0,0.007,11/25/2016 1:00,39,36.24,7.5,684300.9,1.9,0,87.05,0,12.3
2,89,0,0.015,11/25/2016 2:00,39,36.24,7.5,684300.9,2,0,86.6,0,13
2,89,0,0.024,11/25/2016 3:00,39,36.24,7.5,684300.9,2,0,86.6,0,13
2,89,0,0.016,11/25/2016 4:00,39,31.14,7.5,684300.9,2,0,86.88,0,15.9
3,88,0,0.023,11/25/2016 5:00,39,36.24,7.5,684300.9,2,0,86.6,0,14.8
3,85,1.531,0.733,11/25/2016 6:00,39,36.24,7.5,684300.9,2,0,86.6,0,13
3,85,1.418,1.069,11/25/2016 7:00,39.1,36.24,7.5,684300.9,1.9,0,86.84,0,10.9
3,85,0.964,1.177,11/25/2016 8:00,39.15,36.24,7.5,684300.9,3,0,80.66,0,13
5,82,0.758,1.008,11/25/2016 9:00,39.15,36.24,5.13,684300.9,4,1,80.8,0,14.8
5,82,0.427,1.088,11/25/2016 10:00,39,36.24,5.13,684300.9,5.9,0.9,70.45,0,10.9
7,79,0.839,1.014,11/25/2016 11:00,39,36.24,5.13,684300.9,8,2,65.84,0,5.4
8,78,0,0,11/25/2016 12:00,39,36.24,5.13,684300.9,8,3,70.69,0,7.6
10,75,0,0.031,11/25/2016 13:00,39,36.24,5.13,684300.9,9.9,2.9,61.45,0,3.6
10,75,0,0.023,11/25/2016 14:00,39,36.24,387.05,684300.9,10,3,61.77,0,5.4
11,74,0,0.009,11/25/2016 15:00,39,36.24,387.05,684300.9,11,4,62.01,0,7.6
8,82,1.509,2.507,11/25/2016 16:00,41.71,36.24,7.55,684300.9,9,2.9,65.74,0,7.6
7,83,0.922,1.072,11/25/2016 17:00,41.71,36.24,7.55,684300.9,8,3,70.69,0,5.4
6,84,0.928,1.136,11/25/2016 18:00,41.76,36.24,7.55,684300.9,7,3,75.68,0,1.8
7,83,0.855,1.042,11/25/2016 19:00,41.76,36.24,7.55,684300.9,5,2.9,86.2,0,5.3
6,84,0,1.126,11/25/2016 20:00,41.76,36.24,7.55,684300.9,5,2,80.94,0,3.6
5,85,0,1.124,11/25/2016 21:00,41.76,36.24,7.55,684300.9,5,2,80.94,0,3.6
5,85,0,1.717,11/25/2016 22:00,41.76,36.24,7.55,684300.9,4,1.9,86.67,0,7.6
5,85,0,0,11/25/2016 23:00,41.76,36.24,7.55,684300.9,4,2,86.8,0,7.6
4,87,0,0.027,11/26/2016 0:00,41.76,36.24,7.55,684300.9,4,2,86.8,0,9.4
4,87,0,0,11/26/2016 1:00,41.76,36.24,7.55,684300.9,3,1.9,92.67,0,3.6
4,87,0,0.02,11/26/2016 2:00,65.75,53.59,0,10366.4,2,1,93.08,0,7.6
3,88,0,0,11/26/2016 3:00,63.09,52.16,0,10366.4,2,1,93.08,0,5.4
4,87,0,0,11/26/2016 4:00,60.69,50.71,0,10366.4,2,0.9,92.94,0,5.4
3,88,0,0,11/26/2016 5:00,58.48,49.17,0,10366.4,2,1,93.08,0,3.6
3,88,0,0,11/26/2016 6:00,41.76,36.24,7.55,684300.9,2,1,93.08,0,3.6
3,88,0,2.05,11/26/2016 7:00,41.76,36.24,7.55,684300.9,2,0.9,92.7,0,0.3
4,87,0,1.313,11/26/2016 8:00,41.66,36.24,7.55,684300.9,3,2,93.14,0,1.8
6,84,0,1.088,11/26/2016 9:00,41.66,36.24,7.55,684300.9,6,3,81.07,0,5.4
7,81,0,0.8,11/26/2016 10:00,41.62,36.24,7.55,684300.9,7,3,75.21,0,5.5
9,78,0,1.128,11/26/2016 11:00,41.58,33.68,7.55,684300.9,9,3,66.06,0,5.4
9,78,0,0,11/26/2016 12:00,41.58,33.68,7.55,684300.9,10,3,61.77,0,1.8
10,77,0,0.02,11/26/2016 13:00,41.58,33.68,7.55,684300.9,9.8,1.9,57.94,0,11.1
9,78,0,1.887,11/26/2016 14:00,41.58,33.68,7.55,684300.9,9,1,57.27,0,9.4
8,79,0,1.838,11/26/2016 15:00,41.58,33.68,0,684300.9,8,1,61.29,0,7.6
6,82,0,1.024,11/26/2016 16:00,168.96,0,0,7793818,5.9,0.9,70.29,0,3.9
5,83,0,0.846,11/26/2016 17:00,39,36.24,0,684300.9,4,0,75.17,0,0
5,83,0,1.58,11/26/2016 18:00,39,36.24,6,684300.9,4,0,75.17,0,3.6
5,83,0,0.921,11/26/2016 19:00,39,36.24,6,684300.9,4,0.9,80.32,0,5.5
5,83,0,1.109,11/26/2016 20:00,39,36.24,6,684300.9,5,1,75.34,0,3.6
5,83,0,1.202,11/26/2016 21:00,39,36.24,6,684300.9,4,1,80.8,0,3.6
6,82,0,0.027,11/26/2016 22:00,39,36.24,6,684300.9,4.1,1.9,85.93,0,3.6
5,83,0,0,11/26/2016 23:00,39,36.24,6,684300.9,4,3,93.19,0,3.6
5,83,0,0,11/27/2016 0:00,39,36.24,6,684300.9,4,3,93.19,0,1.8
5,83,0,0,11/27/2016 1:00,39,36.24,6,684300.9,5,3.9,93.01,0,3.6
5,83,0,0,11/27/2016 2:00,39,36.24,6,684300.9,5,4,93.25,0,3.6
5,83,0,0,11/27/2016 3:00,39,36.24,6,684300.9,5,3,86.9,0,9.4
6,82,0,0,11/27/2016 4:00,39,36.24,6,684300.9,5,4,93.16,0,3.6
6,82,0,0,11/27/2016 5:00,39,36.24,6,684300.9,5,4,93.25,0,3.6
6,82,0,0,11/27/2016 6:00,39,36.24,6,684300.9,5,4,93.25,0,3.6
6,82,0,1.186,11/27/2016 7:00,39,36.24,6,684300.9,5,4,93.25,0,3.6
5,83,0,1.265,11/27/2016 8:00,39,36.24,6,684300.9,6,5,93.3,0,3.6
7,81,0,1.129,11/27/2016 9:00,39,36.24,6,684300.9,8,6,87.19,0,5.4
10,77,0,0.284,11/27/2016 10:00,39,36.24,6,684300.9,10.8,6.9,76.53,0,5.3
12,74,0,0.484,11/27/2016 11:00,39,36.24,6,684300.9,13,8,71.65,0,7.6
13,73,0,0.037,11/27/2016 12:00,39,36.24,6,684300.9,15,8,62.94,0,1.8
14,72,0,0,11/27/2016 13:00,39,36.24,6,684300.9,15.8,8.9,63.28,0,5.3
15,72,0,0.019,11/27/2016 14:00,39,36.24,6,684300.9,16,8,59.03,0,1.8
14,72,0,0.016,11/27/2016 15:00,39,36.24,6,684300.9,15,9,67.35,0,5.4
13,73,0,0.016,11/27/2016 16:00,39,36.24,6,684300.9,13.9,8,67.31,0,5.3
13,76,0,2.107,11/27/2016 17:00,39,36.24,7.5,684300.9,13,8,71.65,0,9.4
12,77,0,0.886,11/27/2016 18:00,39,36.24,7.5,684300.9,12,7,71.46,0,5.4
11,78,0,0.77,11/27/2016 19:00,39,36.24,7.5,684300.9,11,7,76.38,0,10.6
10,79,0,0.638,11/27/2016 20:00,39,36.24,7.5,684300.9,10,8,87.38,0,16.6
9,81,0,1.11,11/27/2016 21:00,39,36.24,7.5,684300.9,10,7,81.61,0,24.1
9,81,0,0,11/27/2016 22:00,39,36.24,7.5,684300.9,9,6,81.57,0,21.2
8,82,0,0,11/27/2016 23:00,39,36.24,7.5,684300.9,8,5,81.35,0,24.1
8,82,0,0,11/28/2016 0:00,39,36.24,7.5,684300.9,8,4,75.85,0,27.7
8,82,0,0.02,11/28/2016 1:00,39,36.24,7.5,684300.9,8,3.9,75.79,0,24.8
8,82,0,0,11/28/2016 2:00,39,36.24,7.5,684300.9,8,4,75.86,0,20.5
8,82,0,0,11/28/2016 3:00,39,36.24,7.5,684300.9,7,4,81.21,0,18.4
7,83,0,0,11/28/2016 4:00,39,36.24,7.5,684300.9,7,3.9,81.02,0,12.5
7,83,0,0,11/28/2016 5:00,39,36.24,7.5,684300.9,7,4,81.21,0,9.4
7,83,1.05,0.785,11/28/2016 6:00,39.2,36.24,7.5,684300.9,7,3,75.69,0,13
6,84,0.913,0.969,11/28/2016 7:00,39.2,36.25,7.5,684300.9,6,2,75.41,0,9.2
6,84,0.847,0.991,11/28/2016 8:00,39.2,36.25,7.5,684300.9,6,0,65.39,0,18.4
6,84,0.839,0.852,11/28/2016 9:00,39.2,36.25,7.5,684300.9,6,-1,60.8,0,20.5
6,84,0.695,0.923,11/28/2016 10:00,39,36.25,7.5,684300.9,5.9,-1,60.95,0,17.8
6,84,0.819,0.885,11/28/2016 11:00,39,36.25,7.5,684300.9,5,-1,65.16,0,20.5
6,84,0.85,1.312,11/28/2016 12:00,39,36.25,7.5,684300.9,5,-2,60.55,0,24.1
6,84,0.801,0.957,11/28/2016 13:00,39,36.25,7.5,684300.9,5.9,-3,52.79,0,25.1
6,84,0.724,0.959,11/28/2016 14:00,39,36.25,7.5,684300.9,5,-3,56.23,0,24.1
5,85,1.038,0.995,11/28/2016 15:00,39,36.25,7.5,684300.9,5,-3,56.23,0,22.3
5,85,0.682,1.026,11/28/2016 16:00,39,36.25,7.5,684300.9,4,-4.9,52.39,0,21.2
4,87,0.841,0.944,11/28/2016 17:00,39,36.25,7.5,684300.9,4,-3,60.3,0,22.3
4,87,1.032,1.537,11/28/2016 18:00,39.1,36.25,7.5,684300.9,3,-4,60.05,0,16.6
3,88,0.917,1.113,11/28/2016 19:00,39.1,36.25,7.5,684300.9,3,-4,60.21,0,17.6
3,89,0,0.953,11/28/2016 20:00,39.1,36.25,7.5,684300.9,3,-4,60.05,0,13
3,88,0,0.055,11/28/2016 21:00,39.1,36.25,7.5,684300.9,3,-4,60.05,0,20.5
3,88,0,0.027,11/28/2016 22:00,39.1,36.25,7.5,684300.9,2,-4,64.58,0,23.4
2,89,0,0,11/28/2016 23:00,39.1,36.25,7.5,684300.9,2,-4,64.47,0,31.7
