Tsp,Tsr,Pts,Pnt,Tn,Tp,Q,E,Time
17,75,0,0,39.3,31.12,5.13,684300.9,2016-06-13T20:00
17,75,0,0,39.3,31.12,5.13,684300.9,2016-06-13T21:00
16,75,0,0,39.3,31.12,5.13,684300.9,2016-06-13T22:00
16,75,0,0,39.3,31.12,5.13,684300.9,2016-06-13T23:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-13T23:37
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T00:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T01:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T02:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T03:00
17,75,0,0,20.19,20.13,0,9873.2,2016-06-14T04:00
16,75,0,0,20.17,20.13,0,9873.2,2016-06-14T05:00
17,75,0,0,20.15,20.13,0,9873.2,2016-06-14T06:00
16,75,0,0,20.12,20.1,0,9873.2,2016-06-14T07:00
19,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T08:00
19,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T09:00
21,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T10:00
20,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T11:00
25,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T12:00
24,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T13:00
30,75,0,0,20.24,20.16,0,9873.2,2016-06-14T14:00
31,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T15:00
33,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T16:00
31,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T17:00
33,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T18:00
24,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T19:00
20,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T20:00
19,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T21:00
18,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T22:00
17,75,0,0,39.3,31.12,3.66,684300.9,2016-06-14T23:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T00:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T01:00
16,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T02:00
15,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T03:00
15,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T04:00
15,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T05:00
17,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T06:00
19,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T07:00
21,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T08:00
24,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T09:00
25,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T10:00
27,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T11:00
28,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T12:00
28,75,0,0,39.3,31.12,3.66,684300.9,2016-06-15T13:00
33,75,0,0,20.34,20.21,0,9873.2,2016-06-15T14:00
34,75,0,0,20.38,20.25,0,9873.2,2016-06-15T15:00
34,75,0,0,20.43,20.26,0,9873.2,2016-06-15T16:00
35,75,0,0,20.47,20.29,0,9873.2,2016-06-15T17:00
32,75,0,0,20.52,20.31,0,9873.2,2016-06-15T18:00
25,75,0,0,20.56,20.31,0,9873.2,2016-06-15T19:00
23,75,0,0,20.57,20.3,0,9873.2,2016-06-15T20:00
22,75,0,0,20.55,20.29,0,9873.2,2016-06-15T21:00
20,75,0,0,20.52,20.28,0,9873.2,2016-06-15T22:00
19,75,0,0,20.5,20.27,0,9873.2,2016-06-15T23:00
17,75,0,0,20.46,20.23,0,9873.2,2016-06-16T00:00
16,75,0,0,20.4,20.19,0,9873.2,2016-06-16T01:00
16,75,0,0,20.35,20.16,0,9873.2,2016-06-16T02:00
15,75,0,0,20.29,20.14,0,9873.2,2016-06-16T03:00
15,75,0,0,20.21,20.1,0,9873.2,2016-06-16T04:00
16,75,0,0,20.13,20.08,0,9873.2,2016-06-16T05:00
18,75,0,0,6.02,51.6,0,684300.9,2016-06-16T06:00
20,75,0,0,6.02,51.6,0,684300.9,2016-06-16T07:00
22,75,0,0,6.02,51.6,0,684300.9,2016-06-16T08:00
25,75,0,0,6.02,51.6,0,684300.9,2016-06-16T09:00
26,75,0,0,6.02,51.6,0,684300.9,2016-06-16T10:00
28,75,0,0,6.02,51.6,0,684300.9,2016-06-16T11:00
30,75,0,0,6.02,51.6,0,684300.9,2016-06-16T12:00
31,75,0,0,6.02,51.6,0,684300.9,2016-06-16T13:00
30,75,0,0,6.02,51.6,0,684300.9,2016-06-16T14:00
31,75,0,0,6.02,51.6,0,684300.9,2016-06-16T15:00
39,75,0,0,6.02,51.6,0,684300.9,2016-06-16T16:00
35,75,0,0,6.02,51.6,0,684300.9,2016-06-16T17:00
30,75,0,0,6.02,51.6,0,684300.9,2016-06-16T18:00
26,75,0,0,6.02,51.6,0,684300.9,2016-06-16T19:00
25,75,0,0,6.02,51.6,0,684300.9,2016-06-16T20:00
24,75,0,0,6.02,51.6,0,684300.9,2016-06-16T21:00
23,75,0,0,6.02,51.6,0,684300.9,2016-06-16T22:00
22,75,0,0,6.02,51.6,0,684300.9,2016-06-16T23:00
23,75,0,0,6.02,51.6,0,684300.9,2016-06-17T00:00
22,75,0,0,6.02,51.6,0,684300.9,2016-06-17T01:00
23,75,0,0,6.02,51.6,0,684300.9,2016-06-17T02:00
22,75,0,0,6.02,51.6,0,684300.9,2016-06-17T03:00
22,75,0,0,6.02,51.6,0,684300.9,2016-06-17T04:00
23,75,0,0,6.02,51.6,0,684300.9,2016-06-17T05:00
25,75,0,0,6.02,51.6,0,684300.9,2016-06-17T06:00
26,75,0,0,6.02,51.6,0,684300.9,2016-06-17T07:00
28,75,0,0,6.02,51.6,0,684300.9,2016-06-17T08:00
31,75,0,0,6.02,51.6,0,684300.9,2016-06-17T09:00
33,75,0,0,6.02,51.6,0,684300.9,2016-06-17T10:00
35,75,0,0,6.02,51.6,0,684300.9,2016-06-17T11:00
35,75,0,0,6.02,51.6,0,684300.9,2016-06-17T12:00
37,75,0,0,6.02,51.6,0,684300.9,2016-06-17T13:00
40,75,0,0,6.02,51.6,0,684300.9,2016-06-17T14:00
40,75,0,0,6.02,51.6,0,684300.9,2016-06-17T15:00
39,75,0,0,6.02,51.6,0,684300.9,2016-06-17T16:00
39,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T17:00
33,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T18:00
31,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T19:00
29,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T20:00
27,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T21:00
26,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T22:00
25,75,0,0,52.1,31.12,5.35,684300.9,2016-06-17T23:00
24,75,0,0,21.39,20.87,0,9873.2,2016-06-18T00:00
23,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T01:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T02:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T03:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T04:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T05:00
24,75,0,0,52.1,31.12,5.35,684300.9,2016-06-18T06:00
25,75,0,0,21.37,20.88,0,9873.2,2016-06-18T07:00
26,75,0,0,21.42,20.92,0,9873.2,2016-06-18T08:00
28,75,0,0,21.43,20.92,0,9873.2,2016-06-18T09:00
29,75,0,0,21.45,20.96,0,9873.2,2016-06-18T10:00
31,75,0,0,21.46,20.99,0,9873.2,2016-06-18T11:00
32,75,0,0,21.48,21.03,0,9873.2,2016-06-18T12:00
33,75,0,0,21.52,21.08,0,9873.2,2016-06-18T13:00
39,75,0,0,21.54,21.12,0,9873.2,2016-06-18T14:00
40,75,0,0,21.58,21.17,0,9873.2,2016-06-18T15:00
40,75,0,0,21.61,21.2,0,9873.2,2016-06-18T16:00
40,75,0,0,21.66,21.23,0,9873.2,2016-06-18T17:00
35,75,0,0,21.7,21.27,0,9873.2,2016-06-18T18:00
28,75,0,0,21.72,21.26,0,9873.2,2016-06-18T19:00
26,75,0,0,21.74,21.27,0,9873.2,2016-06-18T20:00
25,75,0,0,21.78,21.28,0,9873.2,2016-06-18T21:00
24,75,0,0,21.77,21.28,0,9873.2,2016-06-18T22:00
24,75,0,0,21.79,21.3,0,9873.2,2016-06-18T23:00
22,75,0,0,21.78,21.31,0,9873.2,2016-06-19T00:00
22,75,0,0,21.77,21.3,0,9873.2,2016-06-19T01:00
22,75,0,0,21.79,21.3,0,9873.2,2016-06-19T02:00
21,75,0,0,21.79,21.31,0,9873.2,2016-06-19T03:00
21,75,0,0,21.77,21.3,0,9873.2,2016-06-19T04:00
21,75,0,0,21.76,21.31,0,9873.2,2016-06-19T05:00
22,75,0,0,21.76,21.3,0,9873.2,2016-06-19T06:00
22,75,0,0,21.77,21.31,0,9873.2,2016-06-19T07:00
24,75,0,0,21.79,21.34,0,9873.2,2016-06-19T08:00
26,75,0,0,21.81,21.35,0,9873.2,2016-06-19T09:00
28,75,0,0,21.82,21.37,0,9873.2,2016-06-19T10:00
31,75,0,0,21.86,21.4,0,9873.2,2016-06-19T11:00
26,75,0,0,21.9,21.47,0,9873.2,2016-06-19T12:00
26,75,0,0,21.9,21.42,0,9873.2,2016-06-19T13:00
28,75,0,0,21.94,21.47,0,9873.2,2016-06-19T14:00
27,75,0,0,21.99,21.52,0,9873.2,2016-06-19T15:00
31,75,0,0,22.06,21.53,0,9873.2,2016-06-19T16:00
28,75,0,0,22.08,21.55,0,9873.2,2016-06-19T17:00
30,75,0,0,22.14,21.59,0,9873.2,2016-06-19T18:00
26,75,0,0,22.17,21.6,0,9873.2,2016-06-19T19:00
26,75,0,0,22.17,21.59,0,9873.2,2016-06-19T20:00
26,75,0,0,22.17,21.61,0,9873.2,2016-06-19T21:00
26,75,0,0,22.19,21.62,0,9873.2,2016-06-19T22:00
25,75,0,0,22.19,21.65,0,9873.2,2016-06-19T23:00
23,75,0,0,22.15,21.63,0,9873.2,2016-06-20T00:00
22,75,0,0,22.14,21.62,0,9873.2,2016-06-20T01:00
21,75,0,0,22.11,21.64,0,9873.2,2016-06-20T02:00
21,75,0,0,22.09,21.6,0,9873.2,2016-06-20T03:00
21,75,0,0,22.09,21.6,0,9873.2,2016-06-20T04:00
20,75,0,0,22.06,21.62,0,9873.2,2016-06-20T05:00
22,75,0,0,22.06,21.63,0,9873.2,2016-06-20T06:00
24,75,0,0,22.08,21.63,0,9873.2,2016-06-20T07:00
24,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T08:00
25,75,0,0,22.11,21.69,0,9873.2,2016-06-20T09:00
27,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T10:00
32,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T11:00
33,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T12:00
35,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T13:00
40,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T14:00
43,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T15:00
35,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T16:00
30,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T17:00
29,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T18:00
28,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T19:00
27,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T20:00
26,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T21:00
26,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T22:00
25,75,0,0,52.1,31.12,5.35,684300.9,2016-06-20T23:00
24,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T00:00
23,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T01:00
23,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T02:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T03:00
21,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T04:00
22,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T05:00
24,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T06:00
25,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T07:00
28,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T08:00
32,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T09:00
33,75,0,0,52.1,31.12,5.35,684300.9,2016-06-21T10:00
34,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T11:00
33,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T12:00
33,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T13:00
36,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T14:00
37,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T15:00
38,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T16:00
34,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T17:00
30,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T18:00
27,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T19:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T20:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T21:00
23,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T22:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-21T23:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T00:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T01:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T02:00
21,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T03:00
21,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T04:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T05:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T06:00
26,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T07:00
26,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T08:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T09:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T10:00
29,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T11:00
30,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T12:00
31,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T13:00
37,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T14:00
38,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T15:00
39,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T16:00
40,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T17:00
36,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T18:00
29,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T19:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T20:00
26,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T21:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T22:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-22T23:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T00:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T01:00
23,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T02:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T03:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T04:00
22,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T05:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T06:00
26,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T07:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T08:00
30,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T09:00
32,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T10:00
33,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T11:00
34,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T12:00
35,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T13:00
39,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T14:00
44,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T15:00
44,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T16:00
44,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T17:00
40,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T18:00
31,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T19:00
29,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T20:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T21:00
27,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T22:00
26,75,0,0,52.1,31.12,5.12,684300.9,2016-06-23T23:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T00:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T01:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T02:00
23,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T03:00
23,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T04:00
24,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T05:00
25,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T06:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T07:00
28,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T08:00
31,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T09:00
33,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T10:00
34,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T11:00
35,75,0,0,52.1,31.12,5.12,684300.9,2016-06-24T12:00
37,75,0,0,52.1,31.12,0,684300.9,2016-06-24T13:00
37,75,0,0,52.1,31.12,0,684300.9,2016-06-24T14:00
43,75,0,0,52.1,31.12,0,684300.9,2016-06-24T15:00
33,75,0,0,52.1,31.12,0,684300.9,2016-06-24T16:00
39,75,0,0,52.1,31.12,0,684300.9,2016-06-24T17:00
38,75,0,0,52.1,31.12,0,684300.9,2016-06-24T18:00
30,75,0,0,52.1,31.12,0,684300.9,2016-06-24T19:00
27,75,0,0,52.1,31.12,0,684300.9,2016-06-24T20:00
26,75,0,0,52.1,31.12,0,684300.9,2016-06-24T21:00
26,75,0,0,52.1,31.12,0,684300.9,2016-06-24T22:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-24T23:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-25T00:00
24,75,0,0,52.1,31.12,0,684300.9,2016-06-25T01:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-25T02:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-25T03:00
23,75,0,0,23.87,23.46,0,9873.2,2016-06-25T04:00
24,75,0,0,23.86,23.46,0,9873.2,2016-06-25T05:00
25,75,0,0,23.86,23.48,0,9873.2,2016-06-25T06:00
27,75,0,0,23.88,23.5,0,9873.2,2016-06-25T07:00
28,75,0,0,23.9,23.48,0,9873.2,2016-06-25T08:00
29,75,0,0,23.91,23.52,0,9873.2,2016-06-25T09:00
31,75,0,0,23.92,23.56,0,9873.2,2016-06-25T10:00
32,75,0,0,23.96,23.58,0,9873.2,2016-06-25T11:00
33,75,0,0,23.99,23.61,0,9873.2,2016-06-25T12:00
35,75,0,0,24.03,23.65,0,9873.2,2016-06-25T13:00
40,75,0,0,24.08,23.68,0,9873.2,2016-06-25T14:00
40,75,0,0,24.09,23.69,0,9873.2,2016-06-25T15:00
43,75,0,0,24.15,23.72,0,9873.2,2016-06-25T16:00
40,75,0,0,24.18,23.74,0,9873.2,2016-06-25T17:00
37,75,0,0,24.23,23.76,0,9873.2,2016-06-25T18:00
30,75,0,0,24.25,23.76,0,9873.2,2016-06-25T19:00
28,75,0,0,24.27,23.76,0,9873.2,2016-06-25T20:00
27,75,0,0,24.27,23.76,0,9873.2,2016-06-25T21:00
26,75,0,0,24.27,23.76,0,9873.2,2016-06-25T22:00
26,75,0,0,24.25,23.75,0,9873.2,2016-06-25T23:00
26,75,0,0,24.24,23.76,0,9873.2,2016-06-26T00:00
25,75,0,0,24.24,23.76,0,9873.2,2016-06-26T01:00
25,75,0,0,24.23,23.74,0,9873.2,2016-06-26T02:00
24,75,0,0,24.2,23.74,0,9873.2,2016-06-26T03:00
23,75,0,0,24.19,23.74,0,9873.2,2016-06-26T04:00
23,75,0,0,24.15,23.72,0,9873.2,2016-06-26T05:00
25,75,0,0,24.13,23.72,0,9873.2,2016-06-26T06:00
27,75,0,0,24.14,23.74,0,9873.2,2016-06-26T07:00
29,75,0,0,24.14,23.74,0,9873.2,2016-06-26T08:00
29,75,0,0,24.15,23.78,0,9873.2,2016-06-26T09:00
30,75,0,0,24.15,23.78,0,9873.2,2016-06-26T10:00
31,75,0,0,24.17,23.8,0,9873.2,2016-06-26T11:00
32,75,0,0,24.2,23.85,0,9873.2,2016-06-26T12:00
33,75,0,0,24.21,23.85,0,9873.2,2016-06-26T13:00
39,75,0,0,24.23,23.87,0,9873.2,2016-06-26T14:00
38,75,0,0,24.26,23.89,0,9873.2,2016-06-26T15:00
44,75,0,0,24.29,23.91,0,9873.2,2016-06-26T16:00
44,75,0,0,24.34,23.93,0,9873.2,2016-06-26T17:00
41,75,0,0,24.38,23.94,0,9873.2,2016-06-26T18:00
30,75,0,0,24.39,23.94,0,9873.2,2016-06-26T19:00
27,75,0,0,24.41,23.94,0,9873.2,2016-06-26T20:00
26,75,0,0,24.39,23.93,0,9873.2,2016-06-26T21:00
26,75,0,0,24.38,23.93,0,9873.2,2016-06-26T22:00
25,75,0,0,24.35,23.91,0,9873.2,2016-06-26T23:00
24,75,0,0,24.31,23.9,0,9873.2,2016-06-27T00:00
22,75,0,0,24.28,23.87,0,9873.2,2016-06-27T01:00
22,75,0,0,24.26,23.88,0,9873.2,2016-06-27T02:00
21,75,0,0,24.22,23.86,0,9873.2,2016-06-27T03:00
21,75,0,0,24.19,23.84,0,9873.2,2016-06-27T04:00
21,75,0,0,24.14,23.81,0,9873.2,2016-06-27T05:00
22,75,0,0,24.12,23.81,0,9873.2,2016-06-27T06:00
24,75,0,0,52.1,31.12,0,684300.9,2016-06-27T07:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-27T08:00
27,75,0,0,52.1,31.12,0,684300.9,2016-06-27T09:00
28,75,0,0,52.1,31.12,0,684300.9,2016-06-27T10:00
30,75,0,0,52.1,31.12,0,684300.9,2016-06-27T11:00
31,75,0,0,52.1,31.12,0,684300.9,2016-06-27T12:00
32,75,0,0,52.1,31.12,0,684300.9,2016-06-27T13:00
39,75,0,0,52.1,31.12,0,684300.9,2016-06-27T14:00
37,75,0,0,52.1,31.12,0,684300.9,2016-06-27T15:00
43,75,0,0,52.1,31.12,0,684300.9,2016-06-27T16:00
37,75,0,0,52.1,31.12,0,684300.9,2016-06-27T17:00
31,75,0,0,52.1,31.12,0,684300.9,2016-06-27T18:00
28,75,0,0,52.1,31.12,0,684300.9,2016-06-27T19:00
17,75,0,0,52.1,31.12,0,684300.9,2016-06-27T20:00
17,75,0,0,52.1,31.12,0,684300.9,2016-06-27T21:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-27T22:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-27T23:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T00:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T01:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T02:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T03:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T04:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T05:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T06:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-28T07:00
20,75,0,0,52.1,31.12,0,684300.9,2016-06-28T08:00
21,75,0,0,52.1,31.12,0,684300.9,2016-06-28T09:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-28T10:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-28T11:00
24,75,0,0,52.1,31.12,0,684300.9,2016-06-28T12:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-28T13:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-28T14:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-28T15:00
28,75,0,0,52.1,31.12,0,684300.9,2016-06-28T16:00
20,75,0,0,52.1,31.12,0,684300.9,2016-06-28T17:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T18:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T19:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-28T20:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-28T21:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-28T22:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-28T23:00
18,75,0,0,23.54,23.67,0,9873.2,2016-06-29T00:00
18,75,0,0,23.48,23.62,0,9873.2,2016-06-29T01:00
18,75,0,0,23.46,23.61,0,9873.2,2016-06-29T02:00
18,75,0,0,23.41,23.58,0,9873.2,2016-06-29T03:00
18,75,0,0,23.37,23.52,0,9873.2,2016-06-29T04:00
18,75,0,0,23.35,23.52,0,9873.2,2016-06-29T05:00
20,75,0,0,23.33,23.48,0,9873.2,2016-06-29T06:00
21,75,0,0,23.31,23.5,0,9873.2,2016-06-29T07:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-29T08:00
24,75,0,0,52.1,31.12,0,684300.9,2016-06-29T09:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-29T10:00
26,75,0,0,52.1,31.12,0,684300.9,2016-06-29T11:00
26,75,0,0,52.1,31.12,0,684300.9,2016-06-29T12:00
27,75,0,0,52.1,31.12,0,684300.9,2016-06-29T13:00
32,75,0,0,52.1,31.12,0,684300.9,2016-06-29T14:00
35,75,0,0,52.1,31.12,0,684300.9,2016-06-29T15:00
35,75,0,0,52.1,31.12,0,684300.9,2016-06-29T16:00
35,75,0,0,52.1,31.12,0,684300.9,2016-06-29T17:00
34,75,0,0,52.1,31.12,0,684300.9,2016-06-29T18:00
25,75,0,0,52.1,31.12,0,684300.9,2016-06-29T19:00
23,75,0,0,52.1,31.12,0,684300.9,2016-06-29T20:00
22,75,0,0,52.1,31.12,0,684300.9,2016-06-29T21:00
21,75,0,0,52.1,31.12,0,684300.9,2016-06-29T22:00
20,75,0,0,52.1,31.12,0,684300.9,2016-06-29T23:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-30T00:00
19,75,0,0,52.1,31.12,0,684300.9,2016-06-30T01:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-30T02:00
17,75,0,0,52.1,31.12,0,684300.9,2016-06-30T03:00
17,75,0,0,52.1,31.12,0,684300.9,2016-06-30T04:00
18,75,0,0,52.1,31.12,0,684300.9,2016-06-30T05:00
20,75,0,0,52.1,31.12,0,684300.9,2016-06-30T06:00
20,75,0,0,52.1,31.12,0,684300.9,2016-06-30T07:00
22,75,0,0,52.1,31.12,0,684300.9,2016-06-30T08:00
24,75,0,0,52.1,31.12,0,684300.9,2016-06-30T09:00
26,75,0,0,52.1,31.12,0,684300.9,2016-06-30T10:00
27,75,0,0,52.1,31.12,0,684300.9,2016-06-30T11:00
